90,43,CEY-FRS,CEY-FRESH,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:56:53,NULL
91,43,CEY-FZN,CEY-FROZEN,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:56:53,NULL
92,51,CFM-N/A,CFM-N/A,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:56:53,NULL
93,35,CHA-DNG,CHA-DINING,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:57:15,NULL
94,40,CHC-PWD,CHC-POWDER,ACTIVE,2,NULL,2018-02-12 00:05:09,NULL,NULL
95,40,CHC-SYR,CHC-SYRUP,ACTIVE,2,NULL,2018-02-12 00:05:09,NULL,NULL
96,40,CHC-WHL,CHC-WHOLE,INACTIVE,2,2,2018-02-12 00:05:09,2018-04-06 17:09:07,NULL
97,36,CHK-FRZ,CHK-FREEZER,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:58:02,NULL
98,36,CHK-FRS,CHK-FRESH,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:58:02,NULL
99,36,CHK-FZN,CHK-FROZEN,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:58:17,NULL
100,38,CHL-URT,CHL-UPRIGHT,INACTIVE,2,2,2018-02-12 00:05:09,2018-06-04 12:58:17,NULL
101,39,CHP-CRN,CHP-CORN,ACTIVE,2,NULL,2018-02-12 00:05:09,NULL,NULL
102,39,CHP-DRD,CHP-DRIED,ACTIVE,2,NULL,2018-02-12 00:05:10,NULL,NULL
103,39,CHP-POT,CHP-POTATO,ACTIVE,2,NULL,2018-02-12 00:05:10,NULL,NULL
104,37,CHS-BLK,CHS-BLOCK,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:58:17,NULL
105,37,CHS-CRM,CHS-CREAM,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:58:17,NULL
106,37,CHS-GRT,CHS-GRATED,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:58:17,NULL
107,37,CHS-PAS,CHS-PASTEURIZED,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:58:17,NULL
108,37,CHS-PWD,CHS-POWDER,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:59:00,NULL
109,37,CHS-SAU,CHS-SAUCE,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:59:00,NULL
110,37,CHS-SLC,CHS-SLICED,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:59:00,NULL
111,37,CHS-SPD,CHS-SPREADS,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:59:00,NULL
112,57,CKR-IND,CKR-INDUCTION,INACTIVE,2,2,2018-02-12 00:05:10,2018-06-04 12:59:00,NULL
113,57,CKR-RCE,CKR-RICE,INACTIVE,2,2,2018-02-12 00:05:11,2018-06-04 12:59:00,NULL
114,58,CKW-CHN,CKW-CHINESE,INACTIVE,2,2,2018-02-12 00:05:11,2018-06-04 12:59:00,NULL
115,58,CKW-JAP,CKW-JAPANESE,INACTIVE,2,2,2018-02-12 00:05:11,2018-06-04 12:59:00,NULL
116,58,CKW-RPK,CKW-REPACK,INACTIVE,2,2,2018-02-12 00:05:11,2018-06-04 12:59:00,NULL
117,46,CLC-MPH,CLC-MOPHEAD,INACTIVE,2,2,2018-02-12 00:05:11,2018-07-20 21:52:34,NULL
118,47,CLS-DSP,CLS-DUST PAN,ACTIVE,2,NULL,2018-02-12 00:05:11,NULL,NULL
119,47,CLS-SPR,CLS-SPRAYER,ACTIVE,2,2,2018-02-12 00:05:11,2018-04-15 15:39:12,NULL
120,31,CND-CHW,CND-CHEWY,ACTIVE,2,NULL,2018-02-12 00:05:11,NULL,NULL
121,31,CND-DRS,CND-DRESSING,ACTIVE,2,NULL,2018-02-12 00:05:11,NULL,NULL
122,31,CND-GUM,CND-GUM,ACTIVE,2,NULL,2018-02-12 00:05:11,NULL,NULL
123,31,CND-HRD,CND-HARD,ACTIVE,2,NULL,2018-02-12 00:05:11,NULL,NULL
124,31,CND-MYN,CND-MAYONNAISE,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
125,31,CND-MST,CND-MUSTARD,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
126,31,CND-OIL,CND-OIL,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
127,31,CND-VNG,CND-VINEGAR,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
128,31,CND-WSB,CND-WASABI,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
129,54,CNE-WFL,CNE-WAFFLE,INACTIVE,2,2,2018-02-12 00:05:12,2018-03-30 00:19:48,NULL
130,55,CNF-PRC,CNF-PROCESSED,INACTIVE,2,2,2018-02-12 00:05:12,2018-06-04 12:59:54,NULL
131,53,CNP-CLS,CNP-CHILI PASTE,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
132,53,CNP-CPA,CNP-CHOU HOU PASTE,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
133,53,CNP-CMP,CNP-COMMUNIST PASTE,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
134,53,CNP-CRP,CNP-CRAB PASTE,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
135,53,CNP-LSP,CNP-LOTUS SEED PASTE,ACTIVE,2,NULL,2018-02-12 00:05:12,NULL,NULL
136,53,CNP-MIP,CNP-MISO PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
137,53,CNP-RBP,CNP-RED BEANS PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
138,53,CNP-RMP,CNP-RED MONGO PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
139,53,CNP-SSP,CNP-SESAME PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
140,53,CNP-SHP,CNP-SHRIMP PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
141,53,CNP-SYP,CNP-SOYBEAN PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
142,53,CNP-TYP,CNP-TOM YUM PASTE,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
143,52,CDM-TMK,CDM-KETCHUP,ACTIVE,2,2,2018-02-12 00:05:13,2019-02-08 14:57:10,NULL
144,45,CNR-ALP,CNR-ALL PURPOSE,INACTIVE,2,2,2018-02-12 00:05:13,2018-06-04 13:00:21,NULL
145,33,CNS-BTN,CNS-BUTANE,INACTIVE,2,2,2018-02-12 00:05:13,2018-06-04 13:00:21,NULL
146,60,COB-CNG,COB-CANNED GOODS,INACTIVE,2,2,2018-02-12 00:05:13,2018-06-04 13:00:21,NULL
147,60,COB-PRC,COB-PROCESSED,INACTIVE,2,2,2018-02-12 00:05:13,2018-06-04 13:00:21,NULL
148,50,COF-BNS,COF-BEANS,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
149,50,COF-PWD,COF-POWDER,ACTIVE,2,NULL,2018-02-12 00:05:13,NULL,NULL
150,41,CPS-N/A,CPS-N/A,INACTIVE,2,2,2018-02-12 00:05:13,2018-06-04 13:00:21,NULL
151,61,CRB-FRZ,CRB-FREEZER,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:21,NULL
152,61,CRB-FZN,CRB-FROZEN,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
153,61,CRB-PRC,CRB-PROCESSED,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
154,34,CRL-BAR,CRL-BAR,ACTIVE,2,NULL,2018-02-12 00:05:14,NULL,NULL
155,34,CRL-GRA,CRL-GRAIN,ACTIVE,2,NULL,2018-02-12 00:05:14,NULL,NULL
156,63,CRT-N/A,CRT-N/A,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
157,48,CTH-MCF,CTH-MICROFIBER,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
158,56,CTN-FDP,CTN-FOOD PAN,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
159,56,CTN-N/A,CTN-N/A,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
160,56,CTN-SAU,CTN-SAUCE,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
161,49,CTR-GLS,CTR-GLASS,INACTIVE,2,2,2018-02-12 00:05:14,2018-06-04 13:00:39,NULL
162,64,CUP-CFE,CUP-COFFEE,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:01,NULL
163,64,CUP-ICR,CUP-ICE CREAM,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:01,NULL
164,64,CUP-MSR,CUP-MEASURING,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:01,NULL
165,64,CUP-SAU,CUP-SAUCE,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:01,NULL
166,65,CUR-DGH,CUR-DOUGH,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:01,NULL
167,65,CUR-PZA,CUR-PIZZA,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:01,NULL
168,67,DLC-PTL,DLC-PASTILLAS,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:15,NULL
169,70,DMP-FRZ,DMP-FREEZER,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:15,NULL
170,70,DMP-FZN,DMP-FROZEN,INACTIVE,2,2,2018-02-12 00:05:15,2018-06-04 13:01:15,NULL
171,66,DRY-BTR,DRY-BUTTER,ACTIVE,2,NULL,2018-02-12 00:05:15,NULL,NULL
172,66,DRY-CRM,DRY-CREAM CHEESE,ACTIVE,2,2,2018-02-12 00:05:15,2018-03-30 00:21:51,NULL
173,66,DRY-ICR,DRY-ICE CREAM,ACTIVE,2,NULL,2018-02-12 00:05:15,NULL,NULL
174,66,DRY-PWD,DRY-POWDER,ACTIVE,2,NULL,2018-02-12 00:05:15,NULL,NULL
175,66,DRY-SPD,DRY-SPREADS,ACTIVE,2,NULL,2018-02-12 00:05:15,NULL,NULL
176,69,DSM-HDT,DSM-HOODTYPE,INACTIVE,2,2,2018-02-12 00:05:16,2018-06-04 13:01:29,NULL
177,71,EAR-FRS,EAR-FRESH,INACTIVE,2,2,2018-02-12 00:05:16,2018-06-04 13:04:35,NULL
178,72,EEL-FRS,EEL-FRESH,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
179,73,EGG-FRS,EGG-FRESH,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
180,73,EGG-LQD,EGG-LIQUID,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
181,73,EGG-PWD,EGG-POWDER,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
182,73,EGG-PRS,EGG-PRESERVED,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
183,73,EGG-PRC,EGG-PROCESSED,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
184,73,EGG-SVD,EGG-SOUS VIDE,ACTIVE,2,NULL,2018-02-12 00:05:16,NULL,NULL
185,74,EXH-N/A,EXH-N/A,INACTIVE,2,2,2018-02-12 00:05:16,2018-06-04 13:05:27,NULL
186,76,FAT-FRZ,FAT-FREEZER,INACTIVE,2,2,2018-02-12 00:05:16,2018-06-04 13:05:27,NULL
187,76,FAT-FRS,FAT-FRESH,INACTIVE,2,2,2018-02-12 00:05:16,2018-06-04 13:05:27,NULL
188,76,FAT-FZN,FAT-FROZEN,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:05:27,NULL
189,76,FAT-PRC,FAT-PROCESSED,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:05:27,NULL
190,77,FCT-PRN,FCT-PRE-RINSE,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:05:27,NULL
191,78,FEE-FRS,FEE-FRESH,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
192,82,FLK-FRS,FLK-FRESH,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
193,82,FLK-FZN,FLK-FROZEN,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
194,84,FLR-PWD,FLR-POWDER,ACTIVE,2,NULL,2018-02-12 00:05:17,NULL,NULL
195,84,FLR-PRM,FLR-PRE-MIX,INACTIVE,2,2,2018-02-12 00:05:17,2018-03-30 16:39:20,NULL
196,83,FLS-DRD,FLS-DRIED,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
197,80,FLT-WTR,FLT-WATER,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
198,85,FLW-RSB,FLW-ROSEBUD,ACTIVE,2,2,2018-02-12 00:05:17,2019-03-03 20:39:56,NULL
199,92,FNL-N/A,FNL-N/A,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
200,86,FOP-FOD,FOP-FOOD,INACTIVE,2,2,2018-02-12 00:05:17,2018-06-04 13:06:27,NULL
201,89,FRF-FRZ,FRF-FREEZER,INACTIVE,2,2,2018-02-12 00:05:17,2018-04-05 17:27:35,NULL
202,89,FRF-FZN,FRF-FROZEN,INACTIVE,2,2,2018-02-12 00:05:18,2018-04-05 17:27:40,NULL
203,87,FRS-FRZ,FRS-FREEZER,INACTIVE,2,2,2018-02-12 00:05:18,2018-06-04 13:06:42,NULL
204,87,FRS-FZN,FRS-FROZEN,INACTIVE,2,2,2018-02-12 00:05:18,2018-06-04 13:06:42,NULL
205,90,FRU-CNG,FRU-CANNED GOODS,INACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:45:15,NULL
206,90,FRU-DRD,FRU-DRIED,INACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:45:23,NULL
207,90,FRU-FRZ,FRU-FREEZER,INACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:45:27,NULL
208,90,FRU-FRS,FRU-FRESH,INACTIVE,2,2,2018-02-12 00:05:18,2018-03-30 16:45:32,NULL
